epoch_s,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,T_w_h_ini_00,T_w_h_ini_01,T_w_h_ini_02,T_w_h_ini_03,T_w_h_ini_10,T_w_h_ini_11,T_w_h_ini_12,T_w_h_ini_13,T_w_h_ini_20,T_w_h_ini_21,T_w_h_ini_22,T_w_h_ini_23,T_w_h_ini_30,T_w_h_ini_31,T_w_h_ini_32,T_w_h_ini_33,T_w_h_t_00,T_w_h_t_01,T_w_h_t_02,T_w_h_t_03,T_w_h_t_10,T_w_h_t_11,T_w_h_t_12,T_w_h_t_13,T_w_h_t_20,T_w_h_t_21,T_w_h_t_22,T_w_h_t_23,T_w_h_t_30,T_w_h_t_31,T_w_h_t_32,T_w_h_t_33,delta_T_h_00,delta_T_h_01,delta_T_h_02,delta_T_h_03,delta_T_h_10,delta_T_h_11,delta_T_h_12,delta_T_h_13,delta_T_h_20,delta_T_h_21,delta_T_h_22,delta_T_h_23,delta_T_h_30,delta_T_h_31,delta_T_h_32,delta_T_h_33,delta_T_b_00,delta_T_b_01,delta_T_b_02,delta_T_b_03,delta_T_b_10,delta_T_b_11,delta_T_b_12,delta_T_b_13,delta_T_b_20,delta_T_b_21,delta_T_b_22,delta_T_b_23,delta_T_b_30,delta_T_b_31,delta_T_b_32,delta_T_b_33,T_b_e_t_00,T_b_e_t_01,T_b_e_t_02,T_b_e_t_03,T_b_e_t_10,T_b_e_t_11,T_b_e_t_12,T_b_e_t_13,T_b_e_t_20,T_b_e_t_21,T_b_e_t_22,T_b_e_t_23,T_b_e_t_30,T_b_e_t_31,T_b_e_t_32,T_b_e_t_33
1753917761.1727524,0.0,0.0,0.0,-0.0201415973915266,-0.027289523305147473,0.018264996218399145,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9673687428403362,0.20361322639539825,-0.061840024677501375,0.07854727,0.20992432063795666,0.9773442991697088,0.07174789951336061,0.917932,0.14187845143008723,-0.057790785747616695,0.9955039177538713,0.4841801,0.0,0.0,0.0,1.0,0.9942745400269232,0.023722954460759726,-0.023981250348295225,0.0010810559628689348,-0.02611611777928578,0.9996165072257446,-0.014634683571127495,-0.003432422124644008,0.023676449824699672,0.010050085851002182,1.0048016503697812,0.024352102660699315,-1.5979299885198094e-16,-2.5548457887252644e-16,-2.303327460357685e-17,0.9999999999999996,0.9996165072257446,-0.014634683571127495,-0.02611611777928578,-0.003432422124644008,0.010050085851002182,1.0048016503697812,0.023676449824699672,0.024352102660699315,0.023722954460759726,-0.023981250348295225,0.9942745400269232,0.0010810559628689348,0.0,0.0,0.0,1.0,0.023723395073179027,-0.023529387671036028,0.9942851919126546,0.4545860933009786,0.9996174156863284,-0.014553207359346974,-0.026110177711947076,-0.0020677368414189637,0.009958267667876766,1.0048135165236944,0.023231500015696224,0.44758938440997015,0.0,0.0,0.0,1.0
1753917761.1941366,0.0,0.0,0.0,-0.019942898686210395,-0.028060601538832386,0.01850630104336059,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9675657494311356,0.2027596030461996,-0.061993223556378846,0.07844763,0.20903866715026073,0.9775372836297032,0.07144401562247116,0.9180757,0.14184271628746936,-0.057527406393899236,0.9955162444002734,0.4843864,0.0,0.0,0.0,1.0,0.9942744544947372,0.02458796059025155,-0.023898709863375438,0.0011914062750504745,-0.02701857781234255,0.9995912306566576,-0.01496553622001077,-0.0033300736198674796,0.023576285580899033,0.010211504476334197,1.0047807972815932,0.02455420437495137,-1.5956311566053528e-16,-2.556272577919918e-16,-2.2963236981194595e-17,0.9999999999999996,0.9995912306566576,-0.01496553622001077,-0.02701857781234255,-0.0033300736198674796,0.010211504476334197,1.0047807972815932,0.023576285580899033,0.02455420437495137,0.02458796059025155,-0.023898709863375438,0.9942744544947372,0.0011914062750504745,0.0,0.0,0.0,1.0,0.02458847379880846,-0.02344685522182781,0.9942850650222417,0.4546965340580089,0.9995921557172928,-0.014884061366513938,-0.0270126458740278,-0.0019653714837809004,0.010119299385358093,1.0047926531831157,0.023131409083808268,0.44779142817620504,0.0,0.0,0.0,1.0
1753917761.2163508,0.0,0.0,0.0,-0.020204723174673273,-0.029254138934603737,0.01916791655405526,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9677541997635746,0.20157987486415024,-0.06167027130737915,0.07816339,0.2077992529359412,0.9778146322398407,0.07070587693910546,0.9182882,0.1423772429822559,-0.05695699278770582,0.9955889998403691,0.4844572,0.0,0.0,0.0,1.0,0.994127958293507,0.02576474870299997,-0.024393416834854673,0.001514559673542984,-0.028302923250722565,0.9995520637119989,-0.015614136635453428,-0.003193321231703572,0.024040818774736652,0.010644466170175539,1.0048664027562957,0.024597100568316876,-1.5923012309788537e-16,-2.5582668274202283e-16,-2.272043390316055e-17,0.9999999999999996,0.9995520637119989,-0.015614136635453428,-0.028302923250722565,-0.003193321231703572,0.010644466170175539,1.0048664027562957,0.024040818774736652,0.024597100568316876,0.02576474870299997,-0.024393416834854673,0.994127958293507,0.001514559673542984,0.0,0.0,0.0,1.0,0.025765456629860618,-0.02394152100685335,0.9941387829461558,0.4550197061541364,0.9995530286773888,-0.015532656829186678,-0.02829695418783609,-0.0018286143077575997,0.010551735080404936,1.00487853374417,0.023596112364987036,0.4478341679600339,0.0,0.0,0.0,1.0
1753917761.236618,0.0,0.0,0.0,-0.02052523493909169,-0.029989314083577915,0.01954537502817758,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9678432704070186,0.20088572860447565,-0.06134395273347934,0.07796451,0.20707989914930056,0.9779744013850793,0.07028979493413129,0.9183733,0.14281918392205672,-0.05666563578170329,0.9956386212834204,0.4844904,0.0,0.0,0.0,1.0,0.9940093080877372,0.026460912872801935,-0.024816549537421195,0.0017280091736615738,-0.029053032011099936,0.999528819453465,-0.01594754508597224,-0.003158239288844955,0.02444676682580988,0.010854156619484799,1.0049426593645916,0.024607838969133877,-1.5903424435506309e-16,-2.5594322074798133e-16,-2.256848310068021e-17,0.9999999999999996,0.999528819453465,-0.01594754508597224,-0.029053032011099936,-0.003158239288844955,0.010854156619484799,1.0049426593645916,0.02444676682580988,0.024607838969133877,0.026460912872801935,-0.024816549537421195,0.9940093080877372,0.0017280091736615738,0.0,0.0,0.0,1.0,0.026461715109601058,-0.024364618019032832,0.994020318342056,0.4552331603180609,0.9995298042554752,-0.015866060797717612,-0.029047030469014055,-0.0017935306306900232,0.010761114370256349,1.0049550076692688,0.02400217461869198,0.44784480753589134,0.0,0.0,0.0,1.0
1753917761.2566626,0.0,0.0,0.0,-0.020527970303115484,-0.030391052390886943,0.019811149113546568,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9679249796920707,0.20047255469456018,-0.06133697082284687,0.07780784,0.20663666082390042,0.978073161551009,0.07001033656172828,0.9185046,0.1429073969102123,-0.05642380231649082,0.9956587411280989,0.4845528,0.0,0.0,0.0,1.0,0.9939816538209728,0.026869130372784114,-0.024888503864712176,0.0019069349107930095,-0.029508329083499235,0.9995137120444352,-0.016218797927647504,-0.0030707478751914596,0.024506536617866195,0.01104853257146231,1.004952140539907,0.024655801083707685,-1.5891703792885707e-16,-2.560133676055498e-16,-2.248861441975391e-17,0.9999999999999996,0.9995137120444352,-0.016218797927647504,-0.029508329083499235,-0.0030707478751914596,0.01104853257146231,1.004952140539907,0.024506536617866195,0.024655801083707685,0.026869130372784114,-0.024888503864712176,0.9939816538209728,0.0019069349107930095,0.0,0.0,0.0,1.0,0.02687002002941992,-0.024436566969888458,0.9939926928095386,0.4554121072461181,0.9995147142761697,-0.016137313159550533,-0.02950232279935335,-0.0017060346005684077,0.010955307976697777,1.0049645432179681,0.024061993800694556,0.4478926820902741,0.0,0.0,0.0,1.0
1753917761.2789667,0.0,0.0,0.0,-0.020060296897619116,-0.0306406239259897,0.0196900751010504,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9680644160427628,0.20009582669712656,-0.061750490377527105,0.07760212,0.20625628485617697,0.9781492054736934,0.07008344886800306,0.9186449,0.14251186388898382,-0.05644282035454726,0.9956280365341772,0.4847053,0.0,0.0,0.0,1.0,0.9940749113752915,0.02726263100692323,-0.024457904069913917,0.0021274424872141096,-0.029881560053324124,0.9995032390651988,-0.016239660234835612,-0.002992028450735429,0.024070469575142008,0.0109821575904808,1.0048688710718492,0.02478900840300524,-1.5882544629155879e-16,-2.560742591393304e-16,-2.2552558830870457e-17,0.9999999999999996,0.9995032390651988,-0.016239660234835612,-0.029881560053324124,-0.002992028450735429,0.0109821575904808,1.0048688710718492,0.024070469575142008,0.02478900840300524,0.02726263100692323,-0.024457904069913917,0.9940749113752915,0.0021274424872141096,0.0,0.0,0.0,1.0,0.027263490821530834,-0.024006004574970145,0.9940857558024098,0.4556326743748156,0.9995042374985613,-0.01615818048670856,-0.029875588792435875,-0.0016273034711002138,0.01088875691848814,1.00488108183653,0.023625915170410836,0.4480257838556683,0.0,0.0,0.0,1.0
1753917761.3019745,0.0,0.0,0.0,-0.0195962758717927,-0.03099916200549491,0.019088753470293564,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9682222865790505,0.1995756114779627,-0.06210207820574703,0.07753053,0.20579662514430502,0.9782301297192652,0.07055875894873524,0.918753,0.1421033175223201,-0.05688047655063121,0.9955725957548961,0.4847233,0.0,0.0,0.0,1.0,0.9941699562644751,0.027842571173637056,-0.023995718511100255,0.0022211127517024615,-0.03033506816767956,0.9994944201808504,-0.01585406301297165,-0.0029045882267406675,0.023615371859216288,0.01047208860327204,1.0047858503613292,0.024802299987959686,-1.5871339542784026e-16,-2.5615306567435367e-16,-2.272392479717661e-17,0.9999999999999996,0.9994944201808504,-0.01585406301297165,-0.03033506816767956,-0.0029045882267406675,0.01047208860327204,1.0047858503613292,0.023615371859216288,0.024802299987959686,0.027842571173637056,-0.023995718511100255,0.9941699562644751,0.0022211127517024615,0.0,0.0,0.0,1.0,0.027843201617358954,-0.023543857964712273,0.9941805979003128,0.45572635024974656,0.9994953795487104,-0.015772588138324686,-0.030329133467533208,-0.0015398617898198963,0.010378427935060637,1.0047978220133535,0.023170811582265055,0.4480390262226381,0.0,0.0,0.0,1.0
1753917761.3249953,0.0,0.0,0.0,-0.01945241724526376,-0.0311293110581571,0.018859371191165788,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9682738506411879,0.1993620516069116,-0.062160325270119866,0.07748239,0.2056040807751555,0.9782656515208501,0.07069400863389677,0.9188133,0.1420306732121271,-0.05701830788062479,0.9955593659373526,0.4847334,0.0,0.0,0.0,1.0,0.9941852400588732,0.02807689767666754,-0.023906005368862424,0.0022815133213519717,-0.030528674104622365,0.9994900817525368,-0.015735015661456454,-0.0028576828888439154,0.023526608493125684,0.010305237667010662,1.0047703913840278,0.02480867860623026,-1.5866457152843362e-16,-2.5618591215012853e-16,-2.2768316610142976e-17,0.9999999999999996,0.9994900817525368,-0.015735015661456454,-0.030528674104622365,-0.0028576828888439154,0.010305237667010662,1.0047703913840278,0.023526608493125684,0.02480867860623026,0.02807689767666754,-0.023906005368862424,0.9941852400588732,0.0022815133213519717,0.0,0.0,0.0,1.0,0.02807745309127459,-0.023454152267957117,0.9941958425708936,0.4557867534901256,0.9994910285218187,-0.015653541679683327,-0.03052274654817405,-0.0014929556901632152,0.010211472005404435,1.0047823130344449,0.023082057070413074,0.44804537387377413,0.0,0.0,0.0,1.0
1753917761.346336,0.0,0.0,0.0,-0.01943743123201275,-0.031143151312893337,0.018642312530775848,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9682782737219671,0.199331852480516,-0.062151605699560235,0.07732838,0.2056016474366972,0.978260902064834,0.07087997983607623,0.9189128,0.1420040394119948,-0.057205070387014445,0.9955466871861932,0.4848422,0.0,0.0,0.0,1.0,0.9941918063324037,0.02812490461787136,-0.023871478607117937,0.002445894905612908,-0.030530163678223615,0.999491781731381,-0.015551515601426289,-0.0028037465392031224,0.023498892532897338,0.010111518613956023,1.004766587572724,0.0249027221768926,-1.5866444403414123e-16,-2.561884167543427e-16,-2.2820069654301205e-17,0.9999999999999996,0.999491781731381,-0.015551515601426289,-0.030530163678223615,-0.0028037465392031224,0.010111518613956023,1.004766587572724,0.023498892532897338,0.0249027221768926,0.02812490461787136,-0.023871478607117937,0.9941918063324037,0.002445894905612908,0.0,0.0,0.0,1.0,0.028125372916556476,-0.023419627968274345,0.9942023963875865,0.45595117712374084,0.9994927129679088,-0.015470041789542983,-0.0305242383453081,-0.0014390110416734492,0.010017731248632592,1.004778478802062,0.023054338281531923,0.4481393391431438,0.0,0.0,0.0,1.0
1753917761.3664818,0.0,0.0,0.5000033112819879,-0.019497164665745848,-0.03098685757725904,0.01840058007852203,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9682384502163578,0.19946339040383623,-0.06206325547003053,0.07723475,0.20576297363286522,0.9782224143101069,0.07107546638157368,0.9189616,0.14204190298776803,-0.05740439033655945,0.9955382616449774,0.4849038,0.0,0.0,0.0,1.0,0.9941847079532763,0.02800584291675057,-0.023914386445124787,0.0025436602359672628,-0.030367093364791122,0.9994983807097956,-0.015340965187430963,-0.002781989868112733,0.02354947503847492,0.009925225068115483,1.0047781367910638,0.02495478847456234,-1.5870579045610033e-16,-2.561645480744291e-16,-2.2866190644101337e-17,0.9999999999999996,0.9994983807097956,-0.015340965187430963,-0.030367093364791122,-0.002781989868112733,0.009925225068115483,1.0047781367910638,0.02354947503847492,0.02495478847456234,0.02800584291675057,-0.023914386445124787,0.9941847079532763,0.0025436602359672628,0.0,0.0,0.0,1.0,0.02800622743524492,-0.023462531467451843,0.9941953200882558,0.45604896576667003,0.9994992963412579,-0.01525949061203003,-0.030361163954646185,-0.0014172497486749163,0.009831490721651704,1.0047900302195731,0.023104910735276443,0.4481913597097532,0.0,0.0,0.0,1.0
1753917761.3888586,0.0,0.0,0.5071553006679863,-0.019108225109227883,-0.03121058194909707,0.017652028309343645,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9683544416040849,0.19909346469555753,-0.06233650967189454,0.07719889,0.20547457826754367,0.9782632916912322,0.07169592606716377,0.9189659,0.14166817960084035,-0.05798900279323613,0.9954766967374462,0.4852608,0.0,0.0,0.0,1.0,0.9942731607691833,0.0284423884523859,-0.02349672902640325,0.0025438320185338925,-0.030647196793735444,0.9994952153710136,-0.014796147016310109,-0.0028111631256182434,0.023142571344323633,0.00928442733344089,1.0047055256078372,0.025312385690103523,-1.5863769462132928e-16,-2.5621689280997837e-16,-2.3070472632147917e-17,0.9999999999999996,0.9994952153710136,-0.014796147016310109,-0.030647196793735444,-0.0028111631256182434,0.00928442733344089,1.0047055256078372,0.023142571344323633,0.025312385690103523,0.0284423884523859,-0.02349672902640325,0.9942731607691833,0.0025438320185338925,0.0,0.0,0.0,1.0,0.028442484810361296,-0.023044908961450058,0.994283591076528,0.45604929845874226,0.9994960807445132,-0.014714676649773516,-0.030641300058996034,-0.0014463939744829722,0.009190497021674104,1.004717187018536,0.022697990050705913,0.44854895917905313,0.0,0.0,0.0,1.0
1753917761.4089963,0.0,0.0,0.5155514188989396,-0.018322044158348136,-0.03165350868698588,0.017400558979939494,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9685911368595201,0.19843428372364535,-0.06302713791734209,0.07720864,0.2048142258560222,0.9783928569881849,0.07185600588988457,0.9189867,0.14100476050183797,-0.05806248735268757,0.9954216665833135,0.4856724,0.0,0.0,0.0,1.0,0.9944273473311404,0.02913423436099263,-0.02276863664187327,0.0024968169413918107,-0.03129556372937045,0.9994763354975177,-0.014793843841259232,-0.002817792054401691,0.02240983948400537,0.009127345491850635,1.0045642631710152,0.02573216996737604,-1.58478039325065e-16,-2.5632259993297874e-16,-2.318802513684474e-17,0.9999999999999996,0.9994763354975177,-0.014793843841259232,-0.03129556372937045,-0.002817792054401691,0.009127345491850635,1.0045642631710152,0.02240983948400537,0.02573216996737604,0.02913423436099263,-0.02276863664187327,0.9944273473311404,0.0024968169413918107,0.0,0.0,0.0,1.0,0.02913426009548284,-0.02231688017738152,0.9944374507999109,0.4560024721658393,0.9994771909144039,-0.014712382000663755,-0.031289725854982825,-0.0014529890137766333,0.009033105646275297,1.0045755970286503,0.02196524157349303,0.4489687650906008,0.0,0.0,0.0,1.0
1753917761.431741,0.0,0.0,0.5191194068312999,-0.017870382440321207,-0.03172791653829302,0.017323303755919377,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9686915833524269,0.19825054261421293,-0.06344341089461444,0.07723501,0.204618960822289,0.9784307766968954,0.07191239944446233,0.919019,0.14059764298939972,-0.05805116334304056,0.9953911494584414,0.4858434,0.0,0.0,0.0,1.0,0.9945247407451269,0.029324240620310936,-0.02233908608252458,0.0024604316621114897,-0.0314793236078686,0.9994705807359717,-0.014831583428312398,-0.002792492262064128,0.02197508460325831,0.009115907676862062,1.0044801064256395,0.025910555076142372,-1.5843479500151069e-16,-2.563524566353341e-16,-2.3247526014343884e-17,0.9999999999999996,0.9994705807359717,-0.014831583428312398,-0.0314793236078686,-0.002792492262064128,0.009115907676862062,1.0044801064256395,0.02197508460325831,0.025910555076142372,0.029324240620310936,-0.02233908608252458,0.9945247407451269,0.0024604316621114897,0.0,0.0,0.0,1.0,0.02932426121614009,-0.021887367347946527,0.9945346494694679,0.4559661669964361,0.9994714359921305,-0.014750126683903096,-0.031473520634126,-0.0014276748866708037,0.009021582864887256,1.0044912502118883,0.021530457863859105,0.4491471644872188,0.0,0.0,0.0,1.0
1753917761.4526,0.0,0.0,0.5227886400581816,-0.017371019288015745,-0.031791165662085626,0.0172597203305702,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9687976964022086,0.19807259382081716,-0.06391188413878263,0.0772672,0.20442478058969982,0.9784688326700155,0.07195634314932951,0.9190518,0.14014825195708688,-0.05801716186156401,0.9953580038088843,0.4860186,0.0,0.0,0.0,1.0,0.9946323252458049,0.029506206018394324,-0.021860190737614978,0.002417945898383067,-0.0316603351421173,0.9994646751310523,-0.014893100173552725,-0.0027656797287967105,0.021496729395947333,0.009128257155004,1.00438578348057,0.026093999829935988,-1.5839260669272594e-16,-2.563816628542657e-16,-2.3308960686837123e-17,0.9999999999999996,0.9994646751310523,-0.014893100173552725,-0.0316603351421173,-0.0027656797287967105,0.009128257155004,1.00438578348057,0.021496729395947333,0.026093999829935988,0.029506206018394324,-0.021860190737614978,0.9946323252458049,0.002417945898383067,0.0,0.0,0.0,1.0,0.029506232172745946,-0.021408514212134005,0.9946420196089611,0.45592376361206005,0.9994655321251212,-0.01481164915117466,-0.03165457056746331,-0.0014008476325336249,0.00903385100190042,1.0043967169392751,0.021052069026758467,0.4493306261485629,0.0,0.0,0.0,1.0
1753917761.4727094,0.0,0.0,0.5283483689947976,-0.015980198853942716,-0.03126375543646175,0.016206154214183695,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9689659229816068,0.19819527388678237,-0.06517944354174743,0.07739013,0.2045998261315687,0.9784057819786862,0.0728687809400076,0.91894,0.13872256935096997,-0.058657984960436206,0.995209415602518,0.4862502,0.0,0.0,0.0,1.0,0.9949844771019166,0.029435477046713315,-0.020379636925858993,0.0022469396560446248,-0.031427965684612,0.9994765615742901,-0.014284675640797157,-0.002862653354163691,0.020035233531044666,0.008491799716655144,1.0041044971467217,0.02634064509827405,-1.5846500747205377e-16,-2.563534178345486e-16,-2.3699915840453513e-17,0.9999999999999996,0.9994765615742901,-0.014284675640797157,-0.031427965684612,-0.002862653354163691,0.008491799716655144,1.0041044971467217,0.020035233531044666,0.02634064509827405,0.029435477046713315,-0.020379636925858993,0.9949844771019166,0.0022469396560446248,0.0,0.0,0.0,1.0,0.029435216982034083,-0.0199280895089277,0.9949935133327089,0.45575286868438164,0.9994773666128166,-0.014203241473272388,-0.0314223183366803,-0.0014978019251477381,0.008397424467737495,1.0041147155230021,0.019590396108101885,0.4495773561551826,0.0,0.0,0.0,1.0
1753917761.492963,0.0,0.0,0.5308725161157613,-0.015620224298053558,-0.031293963519744075,0.01589609892332007,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9690379845364928,0.1980667841255452,-0.06548893715999861,0.07745555,0.2044930940977843,0.9784192669076055,0.07313177273780765,0.9188812,0.13837615037197262,-0.05886668981816838,0.9951698060762694,0.4863684,0.0,0.0,0.0,1.0,0.9950674099581879,0.02958752203464815,-0.02000873925865528,0.0021566073657993956,-0.03152356757841337,0.9994751677031913,-0.014096834666606483,-0.0029132267250413513,0.019669611033435876,0.008263466921725492,1.0040341458034328,0.026466807744691345,-1.5844362289500672e-16,-2.563714184722727e-16,-2.3806761142701946e-17,0.9999999999999996,0.9994751677031913,-0.014096834666606483,-0.03152356757841337,-0.0029132267250413513,0.008263466921725492,1.0040341458034328,0.019669611033435876,0.026466807744691345,0.02958752203464815,-0.02000873925865528,0.9950674099581879,0.0021566073657993956,0.0,0.0,0.0,1.0,0.029587159292367337,-0.019557224278027842,0.9950762821713419,0.4556625933374501,0.9994759548193342,-0.014015404712261115,-0.03151794957746076,-0.0015483654185952315,0.008169023444003174,1.00404418216673,0.019224744119670897,0.44970356351123075,0.0,0.0,0.0,1.0
1753917761.5160937,0.0,0.0,0.5317241925899052,-0.014627938177037156,-0.031394074999500345,0.015508508947478275,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.969165391777073,0.19777521119504887,-0.06595227535525282,0.07745709,0.2042252727782338,0.9784635367734452,0.07344751011193744,0.918891,0.1378785020960441,-0.05911068466490977,0.9951159533611255,0.4864365,0.0,0.0,0.0,1.0,0.9951844928547924,0.02991219182553824,-0.019471599444331193,0.0021503339230249247,-0.031777539012152314,0.999469077040111,-0.013891745857243096,-0.0029081644137785023,0.019136325195195834,0.007978858650687023,1.0039310385971958,0.026536522031309184,-1.5838300181941893e-16,-2.5641527596497873e-16,-2.3944633947148664e-17,0.9999999999999996,0.999469077040111,-0.013891745857243096,-0.031777539012152314,-0.0029081644137785023,0.007978858650687023,1.0039310385971958,0.019136325195195834,0.026536522031309184,0.02991219182553824,-0.019471599444331193,0.9951844928547924,0.0021503339230249247,0.0,0.0,0.0,1.0,0.029911701103562317,-0.01902013171553934,0.9951931263042001,0.45565635122110876,0.9994698423628334,-0.013810322103579542,-0.03177196383111197,-0.0015432974730671056,0.007884269711984282,1.0039408168012924,0.018691426309487554,0.44977328020040847,0.0,0.0,0.0,1.0
1753917761.536715,0.0,0.0,0.5318901168719137,-0.014146175971349297,-0.031827945023169074,0.014833810972826123,-0.9650308559157669,0.22741053380449985,-0.08126438685090359,0.08235005,0.23447372792249055,0.9712383174807183,0.09114698219051307,0.9187926,0.11720715867476776,-0.07057322276880866,0.9925161596000889,0.4596413,0.0,0.0,0.0,1.0,-0.9693386219708712,0.19716712549091214,-0.06630777721313476,0.07748888,0.20368366555191764,0.9785559265070449,0.07397577120616511,0.9188929,0.13746126851934362,-0.05961059741010695,0.9950531965455446,0.4864404,0.0,0.0,0.0,1.0,0.9952772276307988,0.030588403269123016,-0.018992847264175487,0.002118768100320856,-0.032313517556062626,0.99945580484848,-0.013455094357438068,-0.0028993649156744405,0.01866688347882828,0.007394378264258391,1.0038423205507372,0.026544804767313912,-1.5824940115041754e-16,-2.5650672683370343e-16,-2.4131416644262614e-17,0.9999999999999996,0.99945580484848,-0.013455094357438068,-0.032313517556062626,-0.0028993649156744405,0.007394378264258391,1.0038423205507372,0.01866688347882828,0.026544804767313912,0.030588403269123016,-0.018992847264175487,0.9952772276307988,0.002118768100320856,0.0,0.0,0.0,1.0,0.03058764972622944,-0.01854142125554654,0.995285652175773,0.4556247890899784,0.9994565254537855,-0.013373675873006061,-0.03230798010931955,-0.0015344974301296761,0.007299486411031446,1.0038518480490661,0.01822198645618849,0.4497815764145089,0.0,0.0,0.0,1.0
